dst_port,flow_duration,fwd_bytes,bwd_bytes,flow_packets_per_sec,syn_flag_count,label
25,301751.48155967105,7882.059283324332,3210.1778248921432,78.9707570408611,1,NORMAL
110,6012001.380360441,1390.9353700532129,9782.589044974291,42.96422073736835,3,NORMAL
4444,296847.5825740338,95.69001790263627,75.49090588520288,331.21600159208634,7,C2_BEACON
80,4329335.735985363,544.7893418889348,1280.1948999840142,51.159537798923004,2,NORMAL
3389,35631.75688597343,37.583873489850326,50.42906337028192,34.17802616311936,9,EXFILTRATION
4444,10864.755044330368,9.475766812267581,0.8737761258650513,618.2338749372511,5,PORTSCAN
443,249977.62539450644,2088.7279015567174,9282.272095673292,77.16311738807879,0,NORMAL
80,3310308.297924546,811.1233933799924,654.1614111985298,77.94585582108832,0,NORMAL
8080,64743.00717961342,24.396028612346914,16.37946390403588,276.32905327597746,2,PORTSCAN
1337,198239.5827643812,44.2651264695995,22.545552062622093,947.1983470414875,7,BRUTE_FORCE
8080,316236.3275940576,9.861831118173358,12.505578154306729,637.5304978981441,9,C2_BEACON
25,770336.2970968471,311.3554197892737,21930.874368798177,30.44652721421554,2,NORMAL
110,7601557.207391189,2718.5458025543553,676.9512252093289,59.42942041882742,2,NORMAL
80,5987809.431288189,5140.170157217328,6774.534867324808,48.982497767777375,1,NORMAL
53,4712866.304513389,152.8858277004625,1688.0690087094501,79.85595490743216,2,NORMAL
8080,138639.57739417694,26.1638342034897,921.9721531601098,229.9665123425315,6,EXFILTRATION
8080,386094.78578930337,80.16650781722213,0.15821900706481973,1086.875365636363,7,PORTSCAN
22,119661.78632607125,1097.1135098285795,39.43821103143957,633.1096092933813,6,BRUTE_FORCE
53,8730151.11074391,1138.598132861013,1253.837660130682,63.37656181111575,0,NORMAL
80,8858007.855018076,233.91167634633592,2419.7564641470703,3.353978976355925,2,NORMAL
25,5281558.624441863,3233.488802026976,5177.380275789732,60.51620386285854,0,NORMAL
25,986353.5276191765,2937.7513226811034,2992.4196563624223,74.65590421573609,2,NORMAL
110,4637883.172044347,525.8546789166918,6454.164119682084,9.949505339390296,0,NORMAL
80,3056146.022058886,2128.7141293481595,43381.81409678819,3.901445501954013,1,NORMAL
53,1153823.719438679,1135.0066572395344,4930.571814150703,14.44012564365352,0,NORMAL
443,6375845.698710735,4696.33859089361,3160.234939610538,16.37513383615032,2,NORMAL
4444,58881.94472965075,94.318305277976,49.72499820344331,80.39767045161271,6,EXFILTRATION
22,55403.41868770581,361.96132622550874,17.18764157985947,255.33433832489004,9,EXFILTRATION
25,7302093.088203278,3093.849763336158,17627.066780386824,118.48984000272549,4,NORMAL
1337,214827.07901730397,1.509665274235226,3251.9026173887128,372.4719761867049,11,C2_BEACON
53,6904985.586633709,1360.5832824413326,1916.0110925650113,55.085518394141374,1,NORMAL
22,33304.33784936992,558.6068070280578,8.543954549516643,529.1829509046156,10,C2_BEACON
80,2905032.4623568603,1219.4837829337112,3780.714572388489,150.4150153431504,1,NORMAL
110,2153967.4151504883,1065.1035471343396,1156.064866927259,11.620440858943638,1,NORMAL
8080,522125.94007050095,100.79538320420893,2.0722708967866392,183.51426212689142,14,PORTSCAN
53,16595920.786641002,1107.0192928037513,6224.468617397416,25.075713773512675,1,NORMAL
4444,375110.37386399426,408.4313300453169,982.800348969243,2307.574647930733,17,BRUTE_FORCE
53,3705402.9539204594,383.7323138595065,1630.914506349698,19.69766918437887,0,NORMAL
4444,673896.6921702552,3.362678465635818,3.3804094141689505,1647.218441381998,4,BRUTE_FORCE
3389,154678.8403838372,1056.9572930299166,725.5652971815551,1187.4720637982691,12,C2_BEACON
443,6134562.872142879,748.0098581836726,40662.640515013954,65.01219263740981,1,NORMAL
25,2595705.402521725,615.1018733304522,2559.104738154745,60.97798581742483,1,NORMAL
8080,427762.4227384861,26.336998197481908,494.9123893003532,337.7193521941336,3,BRUTE_FORCE
8080,117880.38639273151,79.39712461897898,52.791863310540435,358.11596726764435,8,BRUTE_FORCE
22,296996.36877272074,109.30356795542889,6.29253633989751,2221.09543259814,10,EXFILTRATION
4444,401659.15716459457,385.4305253443188,4.189775944798432,18.396918135880323,7,BRUTE_FORCE
22,12516.256927789385,280.4210353006142,32.40761402624354,371.3178242433486,9,EXFILTRATION
25,142622.44397212923,1448.0635212049224,7059.91546613656,208.98659211818074,3,NORMAL
80,2376870.7771586995,2353.5218614754326,4310.336371498129,7.79554400429069,2,NORMAL
110,1179290.1497912002,127.36875784806773,19361.05297544041,53.627275756154845,2,NORMAL
4444,176044.22432957208,273.3661831521851,6.229050896624893,2515.898142573392,10,PORTSCAN
25,1285820.059351419,8284.769433536652,1214.320795200331,3.4378149143064043,0,NORMAL
4444,41191.24040022346,40.22714498589769,23.02871238257898,25.051633299344402,5,EXFILTRATION
25,5139040.211595745,1501.5713745646237,814.5768554221952,40.687772408988714,0,NORMAL
8080,395641.3275536445,8.767378237807955,5.49985870833283,678.7590581872734,5,EXFILTRATION
53,2217541.0962307258,188.67786027426988,5669.001449538702,36.19959722868001,0,NORMAL
25,1245433.667705362,3778.871882506245,4376.101043496269,26.76424345171701,0,NORMAL
53,1600944.361885238,4213.019994352672,1407.9233483836128,30.498146556655108,1,NORMAL
3389,46006.54910676952,1878.0400660145983,1.5096009146992457,200.31753853096455,8,PORTSCAN
1337,160815.85416573964,58.14761822496682,20.609749771784482,20.68589222783655,11,EXFILTRATION
110,5907951.561905151,264.8347415798251,4126.732057779465,91.92636771766077,2,NORMAL
25,11256968.633491736,949.9586062604528,413.3052136305252,11.881561384493361,0,NORMAL
443,4213835.228496669,308.8091077198976,10931.564627030219,50.16708505362671,1,NORMAL
25,715983.0999231378,3606.4348428538324,7232.060351078189,5.105927186272528,0,NORMAL
80,999884.020783785,995.86864233893,1100.7185134562963,10.472832374651157,1,NORMAL
1337,27016.35145278391,166.47394359484883,122.1863200550086,68.09907522793758,3,PORTSCAN
443,663920.3107611319,506.6435059545701,194.84285403828682,57.17188466927203,1,NORMAL
53,9596309.883097615,793.5250061571546,1655.8457340371112,16.266707083147303,1,NORMAL
80,1054400.0735833899,633.2346561295951,9826.15852722237,25.731193400547,0,NORMAL
22,213579.73345100487,16.692755250138966,16.56537713243398,82.62967732596861,8,C2_BEACON
22,248440.46121124012,1.6739961395870253,93.88140922746358,37.92126605713229,5,EXFILTRATION
443,60378.22640070042,2638.1311064812376,1919.9931862617161,130.62523522065123,3,NORMAL
53,832710.8381471463,1366.7477809875365,1056.7923401121689,42.58339627146545,0,NORMAL
4444,26477.440539882242,48.06062893404871,3.0885514860991643,258.7846243349649,6,PORTSCAN
1337,571601.0974893449,38.63326442305616,3.8069988800372667,1425.1434943046863,6,EXFILTRATION
25,6752381.898139078,5863.224351696853,1804.6127443175217,16.13989941826069,0,NORMAL
3389,124793.1630996304,18.080481454949084,12.325083031914671,275.5920779272056,7,PORTSCAN
22,193970.57563091014,377.3147117808065,1.4539482443147376,675.9107208585525,12,PORTSCAN
443,5641210.266796739,1118.7815677860306,69589.34157620235,65.27544454774494,0,NORMAL
80,12286872.372617295,416.49372778246135,18280.44812206526,2.547231227460842,1,NORMAL
53,6188218.006831482,371.3553686518291,8220.089413355388,35.98714282892763,1,NORMAL
25,3083978.390984969,1772.3535257623246,23194.01695236104,140.0475356963333,1,NORMAL
80,7809430.762942225,2745.647338005655,5759.778042299115,11.82308566143089,1,NORMAL
3389,74594.73978324003,237.2796525864878,10.598861599717225,241.2751301191207,11,PORTSCAN
8080,924359.3963901986,95.27895143304592,4339.651459553392,261.3524740402856,9,EXFILTRATION
3389,744643.3625102281,15.337906247647155,60.64199965789524,111.32389977581069,5,BRUTE_FORCE
1337,56866.98004615298,308.0687503826701,2.9158609600188417,145.92132718989845,8,EXFILTRATION
22,137006.8450543113,78.5736924503205,63.908089044499256,156.54936197095742,6,C2_BEACON
3389,571543.1476028666,88.2340853379668,1.5032582132218109,244.42372762404986,0,PORTSCAN
4444,535029.426621351,60.219482873639336,12.770110056446356,150.69762839963198,8,BRUTE_FORCE
1337,220118.54766920384,4.982562464288929,4.913336547394114,378.00040343924223,12,BRUTE_FORCE
25,6146843.144767957,640.3763392864743,5384.385680658143,4.695355524375485,1,NORMAL
8080,304256.16881913826,81.19573572615116,22.4603535335355,896.8990212894499,6,EXFILTRATION
25,157804.89706512145,296.59198870572527,2742.578552987575,79.55004082754327,1,NORMAL
1337,7037.311046928542,3592.151662593161,10.771667234507786,1155.6656624134555,11,C2_BEACON
443,3215205.2691357806,468.26057226515155,788.5457010616481,44.04519307234081,0,NORMAL
25,1857023.6523790748,708.9159468557959,3642.4197491984783,12.66546815795807,3,NORMAL
443,7523349.513208136,2212.3775717379335,1471.762953969207,48.17481330295135,1,NORMAL
80,1226868.7309126556,4372.956112426747,12731.986804828672,18.995695796443034,0,NORMAL
4444,695816.1784967134,179.93437730367359,8.708716736239058,311.14788953279077,6,C2_BEACON
8080,26034.937461213085,66.56973644496338,17.851674967470323,790.1919149730143,5,C2_BEACON
3389,52339.07567408934,26.938192710153785,16.981284203932553,46.516652229459936,7,BRUTE_FORCE
22,575923.8987180592,70.47550431847034,19.44309616094599,742.0139243272554,8,BRUTE_FORCE
53,1857554.2843636158,4066.776349237351,763.0192660580228,53.40858853944904,2,NORMAL
3389,12376.520107256732,33.48505691346539,20.705401177750677,367.5896535943415,6,BRUTE_FORCE
3389,248235.42480580928,22100.096976665547,68.40000075241157,240.84356651966914,11,C2_BEACON
22,24680.011816349102,11.249144460645962,10.17498864759809,147.8629626058079,10,EXFILTRATION
3389,101142.36401285701,802.2597136256439,90.60897916500595,187.26891445373806,7,C2_BEACON
110,3545340.400828051,238.06378545585676,3955.8250865381574,67.40839313984424,1,NORMAL
22,117067.33926994241,238.3942100921032,28.901641111358074,230.18066045844853,12,C2_BEACON
110,5072338.503562277,656.4672151383135,307.8147340902031,205.28132135855876,0,NORMAL
4444,287012.5733780339,632.9250698380087,15.363703879858368,2480.929281436611,7,BRUTE_FORCE
25,12342604.583586723,655.8362872189942,1840.036780251286,81.70843514799121,1,NORMAL
25,8420451.143894019,1085.216593011193,469.2288629009776,3.9540036536310192,1,NORMAL
4444,308700.2326150567,812.1792313180694,1.4969253027750633,82.78726619231503,10,PORTSCAN
8080,31862.092700967736,35.84265942891781,104.53979210066224,220.93720851183974,12,EXFILTRATION
1337,275034.93331178604,3.3206425892834837,818.4391795658839,253.23319384212735,8,EXFILTRATION
1337,32828.29751150295,117.64293325658534,199.9081754654821,114.24277422324539,9,EXFILTRATION
1337,268720.00713610864,63.706303430187155,35.87547902266732,612.4518741191343,9,C2_BEACON
25,18766774.861734074,2320.981592602429,2601.8402108793866,11.396416518260272,1,NORMAL
53,7145270.456607442,383.39233330334156,274.00845527900356,23.020110302136654,0,NORMAL
25,4246477.107245864,374.0350525524768,3093.7452962796733,13.134917443252506,2,NORMAL
25,6112324.536560376,1032.6106649020658,3959.908885245456,54.58561119631922,1,NORMAL
53,5590384.468442902,6330.881747656751,3654.197513639223,17.318541081382378,1,NORMAL
25,1764035.057938895,411.8667067582016,5378.084607784527,13.056578561432103,1,NORMAL
4444,14037.790311041717,22.78625154983121,1067.6002257380287,2.1180842428032234,3,EXFILTRATION
1337,293919.22332037316,1.481588595909396,88.77698855638931,526.0343663215558,1,PORTSCAN
443,840827.3523907365,709.7134180748818,851.4794665468354,48.11091200471383,1,NORMAL
8080,214031.24084041614,115.46698052954739,38.35861184015156,50.017904734309134,6,BRUTE_FORCE
3389,44395.948403676266,357.9733748392965,9.213719773585005,1205.3984378932907,6,C2_BEACON
25,8686289.712209756,2089.5203129562274,8094.018785166738,47.05821595803815,3,NORMAL
1337,16749.198256628268,10.122593632525588,899.252515786204,1.0402998773111631,7,C2_BEACON
80,1806865.7165360372,719.400113160322,4317.407359731103,49.79880804886166,2,NORMAL
4444,14827.399848990039,0.6850719981448753,23.063906948419014,33.564118501302794,5,BRUTE_FORCE
110,4068877.8551394963,1807.2450777242098,4843.0006900426615,45.06321639528788,1,NORMAL
443,2975433.277603055,1981.8800455676555,1293.6532347958741,20.756137283992633,2,NORMAL
22,286282.4668151466,123.79369895805186,0.48962652066838397,226.74934430744543,4,C2_BEACON
22,473281.23404564656,1095.477213911734,8.026351989986946,742.9450452505689,8,C2_BEACON
80,6896371.421718794,781.2628941865314,6311.269705215971,23.175133132460818,1,NORMAL
1337,532105.0472405512,191.68039681307337,206.52860502026127,480.872370286046,9,C2_BEACON
22,609172.2197346921,687.344630276213,2.1414119341134934,862.9806407183675,6,EXFILTRATION
25,4535992.180495252,1349.0277634757194,6891.740506939157,82.6706008187151,0,NORMAL
3389,49048.001234608404,515.4099234683588,22.51706623811611,493.2341278075027,14,EXFILTRATION
25,1331173.8744306478,52.213624195970134,1316.7336021846554,58.21392187368738,1,NORMAL
4444,275815.2402444934,568.1473712788468,28.44041827489873,264.6238647309941,7,EXFILTRATION
1337,318648.30896188854,15.946397377859345,29.823974546149767,593.1650938277413,10,EXFILTRATION
25,203839.0074753596,1025.1081943289655,57891.191958408504,4.90782698328698,1,NORMAL
4444,156864.9962579497,124.82015320611764,12.726616505011888,906.2112227792427,6,C2_BEACON
110,5521341.696751427,646.9691346815283,1933.6304932501866,12.948493932780957,0,NORMAL
1337,135999.54850761464,60.35694685199835,3.2366987145670865,822.0091989545635,9,BRUTE_FORCE
80,99026.85211840375,3760.112805564827,3219.1048854922337,177.20216210269737,1,NORMAL
80,4915374.796716641,509.5528462041912,8865.007184214566,28.174894172603064,2,NORMAL
4444,71490.3383372013,425.8850160444888,182.044546151574,135.11860891941566,7,C2_BEACON
53,7041417.244215452,336.57010411643745,3521.4805362133484,4.966767135421593,2,NORMAL
4444,67578.18692087736,1513.0422490136505,40.031579044224955,974.3676339020467,10,EXFILTRATION
80,2069779.7134808633,903.2552726520206,1324.0108928711284,142.1491535364543,1,NORMAL
110,1661761.874013243,10003.494150708118,8955.720482122499,64.29136805556757,1,NORMAL
25,20981.177611591673,1211.7565923914692,920.3012978972472,4.569616008723674,0,NORMAL
8080,190205.1485381639,37.48266742966581,37.729665681459366,14.200822229555099,7,EXFILTRATION
80,2970779.434447734,2163.091700229112,7958.346121614378,96.21271232252398,1,NORMAL
443,4884256.69370165,1356.71877574367,373.80469256661286,87.51879472313286,3,NORMAL
53,2155349.588921047,3063.0028457132544,3373.0015377371624,10.121470452297219,1,NORMAL
25,2449190.4824707108,2602.0893101517136,5887.940096451796,46.29398029777897,0,NORMAL
80,444464.1954546506,2883.6355022946873,8326.99323427191,41.91296776343143,1,NORMAL
443,4903396.593366631,1291.970774322695,1282.5436665756035,9.523555937742236,1,NORMAL
3389,58250.45063956549,85.08148789914385,3.619839584337906,149.55310253015006,10,C2_BEACON
110,1181957.6504639685,759.7408477126626,2373.2658748210674,6.339050021350951,1,NORMAL
4444,54150.06940356335,582.310637693798,0.8934412493607724,15.240781510322591,7,PORTSCAN
110,676495.119516575,765.1630179109055,4563.210636987431,121.08834715948194,0,NORMAL
1337,146932.50536560215,71.89041447162614,3.3081530396498167,792.7263330254771,7,BRUTE_FORCE
80,9008254.715260418,121.15692992146336,3060.951949346524,7.087176566315426,2,NORMAL
53,1486321.5194438417,1757.0495034307248,6694.877562855431,128.18524288583038,2,NORMAL
80,846670.8593202988,1999.6611399168,2847.1861251926707,34.80164171700011,0,NORMAL
4444,21485.45536607293,189.32951747172095,106.8669925286556,43.725518604782835,6,C2_BEACON
110,610899.9602420944,2734.5212459327704,588.8332607607065,10.285715988409278,0,NORMAL
25,2445379.7115747514,1367.3513198232224,1103.2735042834179,35.162612107896585,1,NORMAL
22,319000.01222287194,32.407761309597916,29.067316329172552,579.4534878557819,10,EXFILTRATION
4444,114478.90756763992,87.96303474880828,6.144076820029824,20.457119696410217,7,EXFILTRATION
1337,618130.4723797878,152.90789396684443,1.9963230821530211,119.65711030375941,6,PORTSCAN
25,10483042.751819583,553.1114940425107,348.32843551324197,1.125069684877877,1,NORMAL
443,14907290.35782253,2145.2637944964154,3401.7381097086513,9.002759556720637,1,NORMAL
3389,174613.72855071357,57.9163957113448,117.61855523669088,412.8280211586771,8,C2_BEACON
53,834698.2093953822,1725.4133126173365,1539.8096558618465,10.741038921481353,0,NORMAL
4444,18370.2622329042,7.178849820268787,7.239733470322186,1074.565380208489,12,EXFILTRATION
1337,454385.26388945506,1174.8505779694538,1.7979196175357592,258.76397577470954,13,BRUTE_FORCE
3389,135781.99191060144,4.5348442416384955,11.808041480728269,770.0315652909139,8,BRUTE_FORCE
8080,5812.582524774548,129.92645504646458,954.3565417260927,672.6493419630133,8,C2_BEACON
22,494159.58554044267,14.038658774790564,48.065644796893075,116.16982289975385,11,C2_BEACON
110,1262153.945905463,241.1902250251001,10983.075460537146,12.008850532593513,0,NORMAL
80,11868610.808496915,690.5352584082921,4588.842661186118,63.16152715329481,1,NORMAL
25,990177.6191875862,5203.885773798468,1560.5982052863194,19.953873997945553,0,NORMAL
22,570840.7482653683,59.516496381098456,28.045880699250734,393.62663637843747,9,PORTSCAN
1337,4595.519866133749,315.1729051223486,20.19333926180696,750.3153600442316,6,BRUTE_FORCE
8080,161071.9477156914,78.55209305362756,3.1094606013779638,660.8100785656295,7,C2_BEACON
8080,62032.83634571589,137.84788749282674,140.36398073868574,1263.2035028447583,9,C2_BEACON
4444,605731.3153874951,205.06100770617513,8.952968456125122,258.3417072319161,11,C2_BEACON
25,920323.962319994,206.20129156285844,2153.0954329816955,17.776316344862337,0,NORMAL
22,561604.3576632445,16.85973829214163,3.4942716388930677,838.106157989486,12,PORTSCAN
53,157746.82206370344,676.6284342809648,3936.3293335849507,7.393655201748708,1,NORMAL
80,158355.94071890102,913.3310699701591,2069.6228887627803,121.11472100240314,0,NORMAL
22,535371.1310827176,701.0499553579007,7.503232381407224,29.827298998621114,7,PORTSCAN
80,5844304.546806069,584.5055268830478,2127.2113708381808,23.299308104567782,1,NORMAL
80,5526319.77577511,138.60446268874867,523.1165036360767,28.478185731327947,0,NORMAL
25,2709544.0162490197,4836.227017000246,3208.6719157098005,9.397885080739862,1,NORMAL
4444,145475.36549639842,82.24699107433149,6.633821130719407,322.52381347718443,17,BRUTE_FORCE
110,20473953.833050344,581.5664757761283,75235.46507061152,12.537012429309735,1,NORMAL
25,714631.942376169,1299.5167817072652,5466.898944442547,67.33613001587595,1,NORMAL
80,4416719.172317863,326.77026594657957,4525.5721663608365,36.4953182668604,0,NORMAL
53,276667.8841507926,1014.527802345278,1452.2025075237218,1.109288082797959,1,NORMAL
1337,588175.5349691226,4.034358772949489,21.566553302059024,482.70063144296984,9,BRUTE_FORCE
53,19494135.965414327,1575.8389736109395,843.0045319812697,84.78605007100195,0,NORMAL
3389,20561.127746898692,13.501770075008633,8.748031022841769,1347.8401625154452,7,PORTSCAN
443,14420488.141110828,393.99580178347935,1474.480668064819,15.070393487254455,2,NORMAL
53,1090656.821067724,5791.763232040154,556.0111470256802,71.3604886434832,0,NORMAL
4444,134393.72025665847,278.79628856309097,26.3149213503423,524.6152074233592,10,BRUTE_FORCE
4444,100113.1235068752,3850.7910118936,4.551712754726185,911.6715542144026,5,BRUTE_FORCE
80,5936449.035572362,4291.219529653988,20647.226495767623,18.88124129543121,0,NORMAL
22,539553.3900350636,24.752392693192682,89.49151412708345,815.095405280478,9,EXFILTRATION
22,17816.590277397736,86.95334977463814,504.13752849573393,75.43692047648764,7,PORTSCAN
25,1731184.464073511,2192.5383385098708,4452.097263445177,19.475557212533182,1,NORMAL
22,77984.57619798207,20.898920079461835,15.88780243265949,201.74474299650666,8,EXFILTRATION
53,20357110.373393193,9802.73788036885,7120.321875225396,114.57521257645628,3,NORMAL
22,91143.53269452737,187.4938133068695,3.7499975415222013,238.8957448558544,7,PORTSCAN
110,3089255.569982458,1157.5392131593014,369.13383410838435,9.627118624743233,2,NORMAL
25,4327154.079823671,5870.091157898345,5681.408771251685,33.28587227473632,0,NORMAL
22,354906.04930871987,1170.6084499386513,62.00909126844918,716.5048951017784,7,BRUTE_FORCE
110,6087510.445297679,1189.4867226943652,812.1492643772381,88.94846743760678,0,NORMAL
110,717594.9691092814,356.42420012416693,3506.3784748311214,129.9213169626188,1,NORMAL
1337,609188.2133223822,234.325465374945,120.3197192268932,94.80951688569898,7,EXFILTRATION
53,37455.64495861902,826.9625485429348,1494.5720016994203,69.84835588766532,1,NORMAL
80,5570344.701958334,458.15843235635776,1023.5190155187893,41.17559512861976,2,NORMAL
22,19118.258008925055,1.3988602505160128,1.3261835378101259,676.536579775617,8,EXFILTRATION
80,4709426.506615993,2484.884713393312,4124.15393291654,144.2551016753325,0,NORMAL
4444,552490.4961021997,10.928180738854833,0.524541260099998,94.6278090292114,7,C2_BEACON
25,3348888.6813008124,1630.0516109635312,433.58017081755634,3.020365085454465,1,NORMAL
3389,528726.0063809317,21.318916593270945,5.114771300858598,493.8241153566564,9,C2_BEACON
4444,14324.68240494124,112.70064574324967,22.91722180969033,90.38159623199675,12,PORTSCAN
80,3533898.8242229684,536.6445102228,9282.240531843097,177.44167391765814,2,NORMAL
1337,46235.09409818062,48.41890242243049,28.212859832690178,431.22306559470263,6,BRUTE_FORCE
110,960534.0927009861,565.0054685074317,4056.2828420371793,131.93210519083829,1,NORMAL
8080,333523.61622992135,311.61782187852106,1.1159210918989773,457.89670529719365,3,PORTSCAN
80,1943634.203767241,13989.391004538287,4060.6490284854613,62.56060759039143,1,NORMAL
443,11785153.543676272,1634.4214061108848,8203.04207709942,76.1238690571969,0,NORMAL
4444,22129.495394472782,42.801538233181645,5.660420921665142,261.7386492205036,4,C2_BEACON
8080,138618.03091600683,1510.6197574905002,28.40642843710179,164.41107073502423,6,BRUTE_FORCE
110,6185667.122174916,2886.8809688515307,306.80082511155945,72.31314606706937,0,NORMAL
22,178598.49473048985,35.79975369589182,20.608915446100944,40.11405433044249,6,PORTSCAN
4444,279933.70969274966,0.6088457146164296,6.078116178378104,424.08844064631506,8,EXFILTRATION
443,7035212.972685244,1146.0340024756003,1293.3984197715483,33.275481483223444,0,NORMAL
53,3591225.7890014225,1327.5948940477033,5171.890557927141,16.076361313265217,0,NORMAL
25,8319572.083000225,1387.0412011324775,3737.5096113989116,35.54042056203321,0,NORMAL
53,353113.60073131416,19248.954433269217,3936.342300708063,27.382582179947878,1,NORMAL
80,3862261.743511176,617.3265521358967,947.570418239817,2.4864033695392873,0,NORMAL
1337,373.0247199050133,4.778258912614517,51.87833324966063,86.82187572170093,10,PORTSCAN
80,1373181.6702412805,1329.9037406563143,167.70463141301087,3.6049479202743475,2,NORMAL
22,368704.58131361124,454.8267282317637,55.32893327402521,1302.7321733799179,5,PORTSCAN
4444,38094.0180249383,1336.9984503651758,13.228748175426944,38.66445807871119,11,EXFILTRATION
443,324866.2835363941,511.0843763803034,4481.618921629564,29.23744988198102,3,NORMAL
3389,159984.41179031355,22.381697961243916,1.0389022102154775,1128.8808823824165,5,PORTSCAN
1337,5303.323374323159,10.770390733166218,53.735686449237555,701.8906551439228,5,PORTSCAN
443,1130075.5336683302,336.6445131022815,935.6097945420064,26.954677940933596,1,NORMAL
1337,458997.6084683415,1.1093470458389616,12.424246051619432,523.2686093353449,9,C2_BEACON
53,987159.2316682497,912.0647616800507,2893.4464766307938,16.514063518220404,1,NORMAL
25,692751.9305881899,1075.6513840735972,2085.003027578284,22.74228736475966,2,NORMAL
110,6533901.436091264,490.0332850590096,3595.0345696613185,52.231717112109834,0,NORMAL
53,3988343.586917403,416.40741198830966,3228.9316154291105,46.70771242301558,0,NORMAL
110,4689763.245864376,208.1833144049307,6060.499534805742,33.24352558788758,3,NORMAL
53,1978110.2311442497,228.28855129082052,10155.286890966705,12.85377844868019,3,NORMAL
1337,46463.072920711136,522.5861081387297,49.8937822860953,19.283338184259375,9,BRUTE_FORCE
443,27182356.188317213,439.89735709450343,2004.2543525346653,101.76141322744232,0,NORMAL
443,2466482.3032037797,708.737442260807,1975.1644294300863,36.081560461467845,2,NORMAL
110,1968312.2763645628,3473.483487269906,8610.86272339073,151.20345608302947,2,NORMAL
1337,459477.848087427,9.350612302502253,18.228455114257436,1638.0534006376367,10,C2_BEACON
4444,470631.7462450482,98.6348094463957,11.481883359994713,110.94293590099252,9,EXFILTRATION
53,5490891.564641546,2343.7325339652384,2059.50891926093,48.91607902958355,0,NORMAL
443,1847481.9630602882,903.8460528048442,1165.0976563071376,16.895441662359623,1,NORMAL
443,6525793.73729504,521.8294624554812,2662.198030391705,32.31724926354083,0,NORMAL
8080,244096.5821202152,41.5958062804471,15.507985660314798,55.57897678662755,8,BRUTE_FORCE
4444,172720.77025422815,27.27268603962456,269.53265513063354,718.8476347347392,7,BRUTE_FORCE
443,19082069.746512316,427.1882402530375,519.793610164817,19.870283071420804,1,NORMAL
3389,19746.627353181677,441.2646587000077,23.572061539503725,482.7820574703054,7,C2_BEACON
22,421984.67691513215,671.1720354178112,35.09356478908952,212.21403763625287,8,PORTSCAN
443,1383110.110064952,1104.9553218219744,7431.112425076185,26.879016464327442,0,NORMAL
80,255313.981208519,3315.825100723244,2474.8264376995285,139.75480576966362,1,NORMAL
4444,422287.8150598497,864.4354608116805,1.8164246451093178,2.0170548482034087,5,BRUTE_FORCE
110,446388.71342246636,1241.1015890915592,1609.8945888461808,60.31532979201213,2,NORMAL
4444,216999.4094390781,403.4068722864431,53.72049409831701,239.01572660092123,10,BRUTE_FORCE
3389,346015.3727953077,71.7508166673239,2.6197573305102635,2.266458208833923,8,PORTSCAN
4444,1039218.8723398357,35.12414578506327,1.2411387783555043,293.79185293471096,7,BRUTE_FORCE
80,16127785.284884624,3587.328418898406,14933.053001049328,12.263408640277172,1,NORMAL
1337,247345.31305124672,17.492564750027558,7.120732789919298,979.616100092369,7,PORTSCAN
80,4807677.386100961,2008.4790353052967,5548.646920177222,35.905842741550245,1,NORMAL
53,4168458.2022138718,3184.2234379314245,8096.59522303421,85.80140300607214,0,NORMAL
3389,970.8885052396784,13.518904213163278,3.470319362541912,832.79119584747,2,PORTSCAN
1337,43693.11178932304,5.883047266961116,4.774961377538801,191.79679295127394,9,EXFILTRATION
110,1117842.0896390073,359.5573664596398,612.7262984450296,64.71374572215672,4,NORMAL
80,12794085.20415113,1968.4886258508966,12828.171528512328,50.26270651862188,2,NORMAL
3389,209045.10169929077,33.49970846348374,4.9599621651859644,1038.4650490349047,10,EXFILTRATION
1337,739476.8681547007,35.01324528108609,48.11696181559968,317.2907451500578,10,EXFILTRATION
8080,239074.16423871784,2361.4571548781855,2772.6037506011126,1174.5201578743215,11,EXFILTRATION
80,1523771.3973150593,2273.866463271628,20379.373184654596,10.197104980327836,0,NORMAL
53,8201979.725700103,1158.1877557114317,696.3679267264862,9.997498767839458,0,NORMAL
1337,173647.50102397552,1012.3400379812266,24.01669557091489,246.1958653606369,9,PORTSCAN
22,43938.499284272315,90.22237776633685,17.269790155425667,341.1358480577369,4,C2_BEACON
443,2608276.2481919904,191.61096862018783,2714.8998510205042,45.54294785891994,2,NORMAL
1337,540164.6778116664,5.659063984639549,22.427495682489614,1447.2633474985182,9,EXFILTRATION
53,106883.42646065477,743.6125203820874,20144.167842408846,12.515938899484272,3,NORMAL
25,12331314.909719752,591.0052838554165,976.7028514557742,56.79754394106163,0,NORMAL
1337,220261.58229245662,106.6304252720056,276.95906035929534,477.22153955047526,5,BRUTE_FORCE
53,9777505.89072291,1233.6190168947533,1834.600266667221,126.67297516804761,1,NORMAL
80,3612481.699611379,3154.9404856039405,51123.59702324905,38.009276974718524,1,NORMAL
110,1438136.911333219,2873.3289052551304,1224.287705944657,21.33099191740565,1,NORMAL
80,2220678.2024312564,1762.7554944432738,9317.414556867205,47.04221495100619,0,NORMAL
1337,641910.2173826942,72.66548889028785,41.11622108426255,360.74181844715986,7,PORTSCAN
